Class,Value,Timestamp
Kitchen,0,2019-03-31 19:10:10
Atrium,0,2019-03-31 19:10:28
Toilet,0,2019-03-31 19:10:30
Kitchen,1,2019-03-31 19:10:31
Bedroom,0,2019-03-31 19:10:49
Atrium,1,2019-03-31 19:11:01
Kitchen,0,2019-03-31 19:12:56
Atrium,0,2019-03-31 19:13:15
Livingroom,0,2019-03-31 19:13:17
Kitchen,1,2019-03-31 19:13:47
Kitchen,0,2019-03-31 19:16:13
Kitchen,1,2019-03-31 19:16:41
Kitchen,0,2019-03-31 19:19:03
Kitchen,1,2019-03-31 19:20:32
Atrium,1,2019-03-31 19:21:24
Bedroom,1,2019-03-31 19:21:33
Toilet,1,2019-03-31 19:22:05
Atrium,0,2019-03-31 19:23:38
Toilet,0,2019-03-31 19:24:17
Bedroom,0,2019-03-31 19:25:59
Atrium,1,2019-03-31 19:26:04
Bedroom,1,2019-03-31 19:26:15
Toilet,1,2019-03-31 19:26:39
Kitchen,0,2019-03-31 19:27:17
Atrium,0,2019-03-31 19:28:18
Toilet,0,2019-03-31 19:28:47
Bedroom,0,2019-03-31 19:30:33
Bedroom,1,2019-03-31 20:41:58
Bedroom,0,2019-03-31 20:44:18
Bedroom,1,2019-03-31 20:44:30
Bedroom,0,2019-03-31 20:46:39
Bedroom,1,2019-03-31 21:14:19
Bedroom,0,2019-03-31 21:16:40
Bedroom,1,2019-03-31 21:26:13
Atrium,1,2019-03-31 21:28:17
Toilet,1,2019-03-31 21:28:22
Bedroom,0,2019-03-31 21:28:34
Kitchen,1,2019-03-31 21:29:58
Bedroom,1,2019-03-31 21:30:31
Toilet,0,2019-03-31 21:30:34
Atrium,0,2019-03-31 21:30:38
Kitchen,0,2019-03-31 21:32:21
Bedroom,0,2019-03-31 21:32:41
Bedroom,1,2019-03-31 23:17:05
Bedroom,0,2019-03-31 23:19:33
Bedroom,1,2019-04-01 03:39:52
Atrium,1,2019-04-01 03:41:21
Toilet,1,2019-04-01 03:41:26
Bedroom,0,2019-04-01 03:42:12
Bedroom,1,2019-04-01 03:43:32
Toilet,0,2019-04-01 03:43:45
Atrium,0,2019-04-01 03:45:34
Bedroom,0,2019-04-01 03:46:00
Atrium,1,2019-04-01 09:16:13
Kitchen,1,2019-04-01 09:16:15
Kitchen,0,2019-04-01 09:18:32
Atrium,0,2019-04-01 09:20:30
Atrium,1,2019-04-01 09:21:34
Kitchen,1,2019-04-01 09:21:36
Atrium,0,2019-04-01 09:23:57
Kitchen,0,2019-04-01 09:24:07
Kitchen,1,2019-04-01 09:28:08
Atrium,1,2019-04-01 09:30:07
Kitchen,0,2019-04-01 09:30:25
Kitchen,1,2019-04-01 09:31:52
Atrium,0,2019-04-01 09:32:21
Kitchen,0,2019-04-01 09:34:10
Kitchen,1,2019-04-01 09:34:50
Kitchen,0,2019-04-01 09:37:20
Kitchen,1,2019-04-01 09:37:58
Atrium,1,2019-04-01 09:40:17
Toilet,1,2019-04-01 09:41:09
Kitchen,0,2019-04-01 09:42:23
Atrium,0,2019-04-01 09:42:27
Toilet,0,2019-04-01 09:43:21
Toilet,1,2019-04-01 09:44:02
Atrium,1,2019-04-01 09:46:10
Kitchen,1,2019-04-01 09:47:01
Toilet,0,2019-04-01 09:48:10
Atrium,0,2019-04-01 09:48:20
Kitchen,0,2019-04-01 09:51:35
Atrium,1,2019-04-01 12:47:07
Toilet,1,2019-04-01 12:47:58
Atrium,0,2019-04-01 12:49:18
Atrium,1,2019-04-01 12:52:27
Livingroom,1,2019-04-01 12:53:31
Kitchen,1,2019-04-01 12:53:33
Toilet,0,2019-04-01 12:54:16
Toilet,1,2019-04-01 12:55:31
Livingroom,0,2019-04-01 12:55:48
Kitchen,0,2019-04-01 12:55:58
Atrium,0,2019-04-01 12:56:46
Atrium,1,2019-04-01 12:57:42
Livingroom,1,2019-04-01 12:57:46
Toilet,0,2019-04-01 12:59:43
Atrium,0,2019-04-01 12:59:56
Livingroom,0,2019-04-01 13:00:09
Livingroom,1,2019-04-01 13:00:30
Atrium,1,2019-04-01 13:01:07
Kitchen,1,2019-04-01 13:01:09
Toilet,1,2019-04-01 13:02:11
Livingroom,0,2019-04-01 13:02:44
Atrium,0,2019-04-01 13:03:21
Kitchen,0,2019-04-01 13:03:40
Atrium,1,2019-04-01 13:04:18
Toilet,0,2019-04-01 13:04:32
Livingroom,1,2019-04-01 13:04:41
Toilet,1,2019-04-01 13:06:01
Atrium,0,2019-04-01 13:06:33
Livingroom,0,2019-04-01 13:07:01
Atrium,1,2019-04-01 13:07:51
Bedroom,1,2019-04-01 13:07:57
Toilet,0,2019-04-01 13:08:09
Atrium,0,2019-04-01 13:10:01
Atrium,1,2019-04-01 13:10:58
Kitchen,1,2019-04-01 13:11:03
Livingroom,1,2019-04-01 13:12:10
Bedroom,0,2019-04-01 13:12:19
Atrium,0,2019-04-01 13:13:19
Kitchen,0,2019-04-01 13:13:33
Livingroom,0,2019-04-01 13:14:23
Livingroom,1,2019-04-01 13:14:40
Atrium,1,2019-04-01 13:14:50
Kitchen,1,2019-04-01 13:14:52
Livingroom,0,2019-04-01 13:17:01
Atrium,0,2019-04-01 13:17:04
Atrium,1,2019-04-01 13:17:15
Kitchen,0,2019-04-01 13:17:20
Atrium,0,2019-04-01 13:19:29
Atrium,1,2019-04-01 14:44:43
Kitchen,1,2019-04-01 14:44:47
Livingroom,1,2019-04-01 14:44:53
Toilet,1,2019-04-01 14:46:43
Atrium,0,2019-04-01 14:47:05
Livingroom,0,2019-04-01 14:47:07
Kitchen,0,2019-04-01 14:47:11
Kitchen,1,2019-04-01 14:47:26
Atrium,1,2019-04-01 14:48:00
Livingroom,1,2019-04-01 14:48:06
Toilet,0,2019-04-01 14:48:55
Kitchen,0,2019-04-01 14:49:56
Atrium,0,2019-04-01 14:50:15
Livingroom,0,2019-04-01 14:50:27
Kitchen,1,2019-04-01 14:50:59
Atrium,1,2019-04-01 14:51:07
Bedroom,1,2019-04-01 14:51:12
Livingroom,1,2019-04-01 14:51:55
Kitchen,0,2019-04-01 14:53:22
Atrium,0,2019-04-01 14:53:28
Bedroom,0,2019-04-01 14:53:41
Kitchen,1,2019-04-01 14:53:57
Livingroom,0,2019-04-01 14:56:17
Livingroom,1,2019-04-01 14:58:40
Atrium,1,2019-04-01 14:58:42
Livingroom,0,2019-04-01 15:01:01
Atrium,0,2019-04-01 15:01:04
Bedroom,1,2019-04-01 15:01:07
Atrium,1,2019-04-01 15:02:25
Livingroom,1,2019-04-01 15:02:30
Kitchen,0,2019-04-01 15:03:03
Kitchen,1,2019-04-01 15:03:14
Bedroom,0,2019-04-01 15:03:30
Atrium,0,2019-04-01 15:04:39
Livingroom,0,2019-04-01 15:04:50
Kitchen,0,2019-04-01 15:05:37
Kitchen,1,2019-04-01 15:08:35
Atrium,1,2019-04-01 15:09:36
Bedroom,1,2019-04-01 15:09:45
Livingroom,1,2019-04-01 15:10:33
Kitchen,0,2019-04-01 15:10:54
Atrium,0,2019-04-01 15:11:51
Bedroom,0,2019-04-01 15:11:58
Kitchen,1,2019-04-01 15:12:00
Livingroom,0,2019-04-01 15:12:54
Livingroom,1,2019-04-01 15:13:55
Atrium,1,2019-04-01 15:13:59
Livingroom,0,2019-04-01 15:16:15
Atrium,0,2019-04-01 15:16:21
Livingroom,1,2019-04-01 15:16:51
Atrium,1,2019-04-01 15:16:53
Kitchen,0,2019-04-01 15:18:54
Livingroom,0,2019-04-01 15:19:05
Atrium,0,2019-04-01 15:19:08
Livingroom,1,2019-04-01 15:26:03
Kitchen,1,2019-04-01 15:26:06
Livingroom,0,2019-04-01 15:28:24
Atrium,1,2019-04-01 15:28:49
Bedroom,1,2019-04-01 15:28:58
Livingroom,1,2019-04-01 15:29:43
Kitchen,0,2019-04-01 15:30:48
Atrium,0,2019-04-01 15:31:03
Kitchen,1,2019-04-01 15:31:08
Bedroom,0,2019-04-01 15:31:12
Livingroom,0,2019-04-01 15:32:00
Kitchen,0,2019-04-01 15:33:30
Kitchen,1,2019-04-01 15:33:41
Atrium,1,2019-04-01 15:43:42
Bedroom,1,2019-04-01 15:45:19
Atrium,0,2019-04-01 15:45:54
Kitchen,0,2019-04-01 15:46:56
Atrium,1,2019-04-01 15:47:01
Kitchen,1,2019-04-01 15:47:15
Bedroom,0,2019-04-01 15:47:40
Bedroom,1,2019-04-01 15:48:17
Atrium,0,2019-04-01 15:49:11
Kitchen,0,2019-04-01 15:49:36
Atrium,1,2019-04-01 15:50:06
Kitchen,1,2019-04-01 15:50:14
Bedroom,0,2019-04-01 15:50:30
Toilet,1,2019-04-01 15:51:32
Atrium,0,2019-04-01 15:52:27
Kitchen,0,2019-04-01 15:52:53
Atrium,1,2019-04-01 15:54:20
Kitchen,1,2019-04-01 15:55:13
Toilet,0,2019-04-01 15:55:40
Atrium,0,2019-04-01 15:56:41
Atrium,1,2019-04-01 15:57:20
Atrium,0,2019-04-01 15:59:33
Atrium,1,2019-04-01 16:08:12
Atrium,0,2019-04-01 16:10:34
Kitchen,0,2019-04-01 16:15:29
Atrium,1,2019-04-01 16:16:33
Kitchen,1,2019-04-01 16:16:53
Atrium,0,2019-04-01 16:18:54
Kitchen,0,2019-04-01 16:19:12
Kitchen,1,2019-04-01 16:19:23
Atrium,1,2019-04-01 16:19:29
Toilet,1,2019-04-01 16:19:35
Bedroom,1,2019-04-01 16:20:12
Kitchen,0,2019-04-01 16:21:46
Toilet,0,2019-04-01 16:21:49
Kitchen,1,2019-04-01 16:21:55
Bedroom,0,2019-04-01 16:22:26
Atrium,0,2019-04-01 16:23:39
Kitchen,0,2019-04-01 16:24:27
Kitchen,1,2019-04-01 16:24:49
Atrium,1,2019-04-01 16:25:12
Atrium,0,2019-04-01 16:27:26
Kitchen,0,2019-04-01 16:29:26
Atrium,1,2019-04-01 16:29:55
Kitchen,1,2019-04-01 16:29:57
Toilet,1,2019-04-01 16:30:00
Toilet,0,2019-04-01 16:32:08
Atrium,0,2019-04-01 16:32:10
Kitchen,0,2019-04-01 16:32:14
Toilet,1,2019-04-01 16:32:57
Atrium,1,2019-04-01 16:33:37
Kitchen,1,2019-04-01 16:33:53
Toilet,0,2019-04-01 16:35:05
Atrium,0,2019-04-01 16:35:46
Atrium,1,2019-04-01 16:36:21
Atrium,0,2019-04-01 16:38:31
Kitchen,0,2019-04-01 16:38:42
Atrium,1,2019-04-01 16:38:46
Toilet,1,2019-04-01 16:38:51
Atrium,0,2019-04-01 16:41:00
Toilet,0,2019-04-01 16:41:03
Toilet,1,2019-04-01 16:49:48
Atrium,1,2019-04-01 16:51:35
Toilet,0,2019-04-01 16:51:56
Kitchen,1,2019-04-01 16:52:48
Atrium,0,2019-04-01 16:53:49
Livingroom,1,2019-04-01 16:54:34
Kitchen,0,2019-04-01 16:55:15
Atrium,1,2019-04-01 16:55:17
Toilet,1,2019-04-01 16:56:00
Atrium,0,2019-04-01 16:57:30
Toilet,0,2019-04-01 16:58:20
Kitchen,1,2019-04-01 17:02:04
Atrium,1,2019-04-01 17:02:07
Toilet,1,2019-04-01 17:02:20
Atrium,0,2019-04-01 17:04:15
Atrium,1,2019-04-01 17:04:25
Kitchen,0,2019-04-01 17:04:34
Toilet,0,2019-04-01 17:06:29
Atrium,0,2019-04-01 17:06:39
Toilet,1,2019-04-01 17:06:57
Atrium,1,2019-04-01 17:07:15
Toilet,0,2019-04-01 17:11:13
Atrium,0,2019-04-01 17:11:42
Kitchen,1,2019-04-01 17:15:07
Atrium,1,2019-04-01 17:15:09
Livingroom,0,2019-04-01 17:17:22
Atrium,0,2019-04-01 17:17:24
Kitchen,0,2019-04-01 17:17:37
Atrium,1,2019-04-01 17:18:47
Livingroom,1,2019-04-01 17:19:03
Atrium,0,2019-04-01 17:21:16
Livingroom,0,2019-04-01 17:21:18
Livingroom,1,2019-04-01 17:21:30
Livingroom,0,2019-04-01 17:23:44
Livingroom,1,2019-04-01 17:24:05
Atrium,1,2019-04-01 17:25:44
Kitchen,1,2019-04-01 17:25:46
Livingroom,0,2019-04-01 17:26:26
Atrium,0,2019-04-01 17:27:54
Livingroom,1,2019-04-01 17:31:50
Atrium,1,2019-04-01 17:31:58
Livingroom,0,2019-04-01 17:33:59
Atrium,0,2019-04-01 17:34:12
Livingroom,1,2019-04-01 17:35:12
Atrium,1,2019-04-01 17:35:23
Livingroom,0,2019-04-01 17:37:33
Atrium,0,2019-04-01 17:37:38
Livingroom,1,2019-04-01 17:37:59
Atrium,1,2019-04-01 17:38:06
Livingroom,0,2019-04-01 17:40:12
Atrium,0,2019-04-01 17:40:20
Kitchen,0,2019-04-01 17:41:14
Kitchen,1,2019-04-01 17:41:43
Livingroom,1,2019-04-01 17:44:49
Livingroom,0,2019-04-01 17:47:10
Livingroom,1,2019-04-01 17:47:25
Atrium,1,2019-04-01 17:47:30
Livingroom,0,2019-04-01 17:49:45
Kitchen,0,2019-04-01 17:50:35
Kitchen,1,2019-04-01 17:50:45
Atrium,0,2019-04-01 17:51:57
Livingroom,1,2019-04-01 17:53:00
Kitchen,0,2019-04-01 17:53:24
Kitchen,1,2019-04-01 17:54:44
Livingroom,0,2019-04-01 17:55:14
Livingroom,1,2019-04-01 17:55:57
Atrium,1,2019-04-01 17:56:08
Livingroom,0,2019-04-01 17:58:18
Atrium,0,2019-04-01 17:58:21
Kitchen,0,2019-04-01 18:03:50
Kitchen,1,2019-04-01 18:04:02
Livingroom,1,2019-04-01 18:06:28
Bedroom,1,2019-04-01 18:06:41
Atrium,1,2019-04-01 18:07:53
Toilet,1,2019-04-01 18:08:05
Livingroom,0,2019-04-01 18:08:45
Bedroom,0,2019-04-01 18:08:54
Livingroom,1,2019-04-01 18:09:18
Atrium,0,2019-04-01 18:10:07
Toilet,0,2019-04-01 18:10:24
Kitchen,0,2019-04-01 18:12:51
Kitchen,1,2019-04-01 18:14:12
Bedroom,1,2019-04-01 18:21:47
Atrium,1,2019-04-01 18:22:23
Bedroom,0,2019-04-01 18:23:55
Atrium,0,2019-04-01 18:24:45
Bedroom,1,2019-04-01 18:25:57
Atrium,1,2019-04-01 18:26:23
Atrium,0,2019-04-01 18:30:35
Atrium,1,2019-04-01 18:30:56
Bedroom,0,2019-04-01 18:32:17
Atrium,0,2019-04-01 18:33:17
Kitchen,0,2019-04-01 18:38:23
Kitchen,1,2019-04-01 18:38:39
Atrium,1,2019-04-01 18:50:24
Kitchen,0,2019-04-01 18:51:51
Bedroom,1,2019-04-01 18:51:56
Livingroom,0,2019-04-01 18:52:20
Atrium,0,2019-04-01 18:52:37
Atrium,1,2019-04-01 18:52:45
Livingroom,1,2019-04-01 18:53:43
Kitchen,1,2019-04-01 18:53:45
Toilet,1,2019-04-01 18:54:05
Bedroom,0,2019-04-01 18:54:09
Livingroom,0,2019-04-01 18:55:57
Kitchen,0,2019-04-01 18:56:05
Atrium,0,2019-04-01 18:57:05
Atrium,1,2019-04-01 18:57:15
Kitchen,1,2019-04-01 18:57:27
Livingroom,1,2019-04-01 18:57:29
Atrium,0,2019-04-01 18:59:29
Livingroom,0,2019-04-01 18:59:50
Kitchen,0,2019-04-01 18:59:57
Atrium,1,2019-04-01 19:02:27
Livingroom,1,2019-04-01 19:02:48
Kitchen,1,2019-04-01 19:03:07
Bedroom,1,2019-04-01 19:03:12
Toilet,0,2019-04-01 19:04:25
Atrium,0,2019-04-01 19:04:48
Kitchen,0,2019-04-01 19:05:30
Atrium,1,2019-04-01 19:05:32
Kitchen,1,2019-04-01 19:05:41
Livingroom,0,2019-04-01 19:07:03
Bedroom,0,2019-04-01 19:07:32
Atrium,0,2019-04-01 19:07:45
Kitchen,0,2019-04-01 19:08:08
Kitchen,1,2019-04-01 19:08:23
Atrium,1,2019-04-01 19:08:59
Toilet,1,2019-04-01 19:09:01
Kitchen,0,2019-04-01 19:10:55
Atrium,0,2019-04-01 19:11:13
Toilet,0,2019-04-01 19:11:17
Kitchen,1,2019-04-01 19:15:10
Kitchen,0,2019-04-01 19:17:33
Kitchen,1,2019-04-01 19:18:31
Livingroom,1,2019-04-01 19:19:24
Atrium,1,2019-04-01 19:19:48
Livingroom,0,2019-04-01 19:21:44
Bedroom,1,2019-04-01 19:21:53
Atrium,0,2019-04-01 19:22:10
Kitchen,0,2019-04-01 19:23:19
Bedroom,0,2019-04-01 19:26:05
Bedroom,1,2019-04-01 19:28:40
Bedroom,0,2019-04-01 19:31:09
Bedroom,1,2019-04-01 20:46:49
Bedroom,0,2019-04-01 20:49:10
Bedroom,1,2019-04-01 22:19:51
Atrium,1,2019-04-01 22:21:40
Toilet,1,2019-04-01 22:21:52
Bedroom,0,2019-04-01 22:22:11
Atrium,0,2019-04-01 22:23:53
Atrium,1,2019-04-01 22:24:06
Livingroom,1,2019-04-01 22:24:08
Kitchen,1,2019-04-01 22:24:10
Toilet,0,2019-04-01 22:24:13
Bedroom,1,2019-04-01 22:25:06
Atrium,0,2019-04-01 22:26:21
Livingroom,0,2019-04-01 22:26:29
Kitchen,0,2019-04-01 22:26:32
Bedroom,0,2019-04-01 22:27:14
Bedroom,1,2019-04-02 04:54:43
Bedroom,0,2019-04-02 04:57:03
Bedroom,1,2019-04-02 04:58:22
Atrium,1,2019-04-02 04:59:39
Toilet,1,2019-04-02 04:59:42
Bedroom,0,2019-04-02 05:00:35
Atrium,0,2019-04-02 05:01:54
Atrium,1,2019-04-02 05:02:04
Kitchen,1,2019-04-02 05:02:18
Bedroom,1,2019-04-02 05:02:55
Livingroom,1,2019-04-02 05:03:18
Toilet,0,2019-04-02 05:03:48
Atrium,0,2019-04-02 05:04:25
Atrium,1,2019-04-02 05:04:35
Kitchen,0,2019-04-02 05:04:49
Bedroom,0,2019-04-02 05:05:16
Bedroom,1,2019-04-02 05:05:44
Atrium,0,2019-04-02 05:06:49
Livingroom,0,2019-04-02 05:07:30
Atrium,1,2019-04-02 05:07:40
Toilet,1,2019-04-02 05:07:46
Bedroom,0,2019-04-02 05:08:04
Bedroom,1,2019-04-02 05:09:24
Atrium,0,2019-04-02 05:09:55
Toilet,0,2019-04-02 05:10:05
Toilet,1,2019-04-02 05:12:22
Atrium,1,2019-04-02 05:12:25
Toilet,0,2019-04-02 05:14:30
Atrium,0,2019-04-02 05:14:46
Atrium,1,2019-04-02 05:16:17
Toilet,1,2019-04-02 05:16:26
Bedroom,0,2019-04-02 05:17:48
Bedroom,1,2019-04-02 05:17:57
Atrium,0,2019-04-02 05:18:39
Toilet,0,2019-04-02 05:18:53
Atrium,1,2019-04-02 05:19:51
Kitchen,1,2019-04-02 05:20:05
Bedroom,0,2019-04-02 05:20:10
Atrium,0,2019-04-02 05:22:05
Atrium,1,2019-04-02 05:27:13
Kitchen,0,2019-04-02 05:28:58
Kitchen,1,2019-04-02 05:29:17
Atrium,0,2019-04-02 05:29:27
Kitchen,0,2019-04-02 05:45:06
Kitchen,1,2019-04-02 05:45:17
Atrium,1,2019-04-02 05:48:34
Toilet,1,2019-04-02 05:48:45
Atrium,0,2019-04-02 05:50:47
Toilet,0,2019-04-02 05:50:59
Kitchen,0,2019-04-02 05:52:12
Kitchen,1,2019-04-02 05:52:24
Atrium,1,2019-04-02 05:54:42
Bedroom,1,2019-04-02 05:54:46
Livingroom,1,2019-04-02 05:56:25
Kitchen,0,2019-04-02 05:56:54
Atrium,0,2019-04-02 05:56:57
Bedroom,0,2019-04-02 05:56:59
Atrium,1,2019-04-02 05:57:51
Kitchen,1,2019-04-02 05:57:56
Livingroom,0,2019-04-02 05:58:39
Livingroom,1,2019-04-02 05:58:51
Atrium,0,2019-04-02 06:00:08
Atrium,1,2019-04-02 06:00:18
Livingroom,0,2019-04-02 06:01:05
Atrium,0,2019-04-02 06:02:33
Kitchen,0,2019-04-02 06:04:46
Kitchen,1,2019-04-02 06:05:10
Livingroom,1,2019-04-02 06:10:03
Toilet,1,2019-04-02 06:10:14
Atrium,1,2019-04-02 06:10:16
Livingroom,0,2019-04-02 06:12:24
Atrium,0,2019-04-02 06:12:26
Toilet,0,2019-04-02 06:12:28
Kitchen,0,2019-04-02 06:14:25
Kitchen,1,2019-04-02 06:15:10
Kitchen,0,2019-04-02 06:17:40
Kitchen,1,2019-04-02 06:18:32
Livingroom,1,2019-04-02 06:25:56
Toilet,1,2019-04-02 06:26:05
Atrium,1,2019-04-02 06:27:03
Toilet,0,2019-04-02 06:28:13
Toilet,1,2019-04-02 06:28:37
Atrium,0,2019-04-02 06:29:17
Kitchen,0,2019-04-02 06:29:51
Livingroom,0,2019-04-02 06:30:31
Atrium,1,2019-04-02 06:31:06
Livingroom,1,2019-04-02 06:31:27
Kitchen,1,2019-04-02 06:31:30
Toilet,0,2019-04-02 06:33:02
Atrium,0,2019-04-02 06:33:21
Livingroom,0,2019-04-02 06:33:48
Kitchen,0,2019-04-02 06:33:50
Atrium,1,2019-04-02 06:36:09
Kitchen,1,2019-04-02 06:36:11
Toilet,1,2019-04-02 06:36:31
Livingroom,1,2019-04-02 06:36:46
Bedroom,1,2019-04-02 06:37:51
Atrium,0,2019-04-02 06:38:27
Kitchen,0,2019-04-02 06:38:41
Toilet,0,2019-04-02 06:38:43
Livingroom,0,2019-04-02 06:39:07
Bedroom,0,2019-04-02 06:44:00
Atrium,1,2019-04-02 06:46:00
Kitchen,1,2019-04-02 06:46:06
Livingroom,1,2019-04-02 06:46:16
Toilet,1,2019-04-02 06:47:54
Kitchen,0,2019-04-02 06:48:36
Livingroom,0,2019-04-02 06:48:37
Atrium,0,2019-04-02 06:50:15
Toilet,0,2019-04-02 06:50:20
Atrium,1,2019-04-02 06:59:48
Toilet,1,2019-04-02 07:00:02
Kitchen,1,2019-04-02 07:02:06
Toilet,0,2019-04-02 07:02:18
Atrium,0,2019-04-02 07:03:55
Toilet,1,2019-04-02 07:05:19
Atrium,1,2019-04-02 07:05:21
Kitchen,0,2019-04-02 07:06:37
Livingroom,1,2019-04-02 07:07:16
Kitchen,1,2019-04-02 07:07:17
Toilet,0,2019-04-02 07:07:31
Bedroom,1,2019-04-02 07:07:45
Livingroom,0,2019-04-02 07:09:33
Atrium,0,2019-04-02 07:09:37
Kitchen,0,2019-04-02 07:09:39
Atrium,1,2019-04-02 07:11:13
Kitchen,1,2019-04-02 07:11:51
Bedroom,0,2019-04-02 07:11:55
Atrium,0,2019-04-02 07:13:23
Atrium,1,2019-04-02 07:14:07
Kitchen,0,2019-04-02 07:14:14
Atrium,0,2019-04-02 07:16:18
Atrium,1,2019-04-02 07:16:33
Bedroom,1,2019-04-02 07:16:46
Toilet,1,2019-04-02 07:17:00
Atrium,0,2019-04-02 07:18:55
Bedroom,0,2019-04-02 07:18:56
Toilet,0,2019-04-02 07:19:08
Toilet,1,2019-04-02 07:19:47
Atrium,1,2019-04-02 07:20:48
Bedroom,1,2019-04-02 07:21:14
Toilet,0,2019-04-02 07:22:07
Toilet,1,2019-04-02 07:23:00
Atrium,0,2019-04-02 07:23:03
Bedroom,0,2019-04-02 07:23:28
Atrium,1,2019-04-02 07:24:30
Kitchen,1,2019-04-02 07:24:34
Toilet,0,2019-04-02 07:25:08
Toilet,1,2019-04-02 07:25:23
Atrium,0,2019-04-02 07:26:44
Livingroom,1,2019-04-02 07:27:29
Atrium,1,2019-04-02 07:27:32
Toilet,0,2019-04-02 07:27:36
Kitchen,0,2019-04-02 07:29:12
Atrium,0,2019-04-02 07:29:54
Livingroom,0,2019-04-02 07:31:51
Livingroom,1,2019-04-02 07:38:48
Atrium,1,2019-04-02 07:42:51
Kitchen,1,2019-04-02 07:43:06
Toilet,1,2019-04-02 07:44:46
Toilet,0,2019-04-02 07:46:57
Atrium,0,2019-04-02 07:47:22
Atrium,1,2019-04-02 07:47:41
Toilet,1,2019-04-02 07:48:47
Livingroom,0,2019-04-02 07:49:28
Kitchen,0,2019-04-02 07:49:55
Atrium,0,2019-04-02 07:50:02
Toilet,0,2019-04-02 07:50:55
Toilet,1,2019-04-02 07:54:39
Atrium,1,2019-04-02 07:56:51
Livingroom,1,2019-04-02 07:56:58
Kitchen,1,2019-04-02 07:57:19
Toilet,0,2019-04-02 07:58:44
Atrium,0,2019-04-02 07:59:14
Kitchen,0,2019-04-02 07:59:45
Kitchen,1,2019-04-02 08:01:10
Livingroom,0,2019-04-02 08:03:28
Atrium,1,2019-04-02 08:06:46
Kitchen,0,2019-04-02 08:07:48
Atrium,0,2019-04-02 08:08:56
Atrium,1,2019-04-02 08:11:00
Kitchen,1,2019-04-02 08:11:12
Livingroom,1,2019-04-02 08:11:14
Atrium,0,2019-04-02 08:13:15
Livingroom,0,2019-04-02 08:13:23
Atrium,1,2019-04-02 08:14:28
Bedroom,1,2019-04-02 08:16:50
Kitchen,0,2019-04-02 08:18:03
Bedroom,0,2019-04-02 08:19:06
Kitchen,1,2019-04-02 08:19:08
Atrium,0,2019-04-02 08:21:01
Kitchen,0,2019-04-02 08:21:26
Kitchen,1,2019-04-02 08:24:30
Atrium,1,2019-04-02 08:24:31
Atrium,0,2019-04-02 08:26:39
Kitchen,0,2019-04-02 08:31:20
Kitchen,1,2019-04-02 08:32:30
Atrium,1,2019-04-02 08:39:05
Kitchen,0,2019-04-02 08:39:16
Kitchen,1,2019-04-02 08:39:30
Atrium,0,2019-04-02 08:41:20
Kitchen,0,2019-04-02 08:41:53
Atrium,1,2019-04-02 08:44:59
Kitchen,1,2019-04-02 08:45:07
Atrium,0,2019-04-02 08:47:13
Kitchen,0,2019-04-02 08:47:29
Atrium,1,2019-04-02 08:48:27
Atrium,0,2019-04-02 08:50:42
Atrium,1,2019-04-02 08:52:43
Livingroom,1,2019-04-02 08:53:02
Kitchen,1,2019-04-02 08:53:08
Atrium,0,2019-04-02 08:54:58
Kitchen,0,2019-04-02 08:55:36
Kitchen,1,2019-04-02 08:55:47
Kitchen,0,2019-04-02 09:00:23
Kitchen,1,2019-04-02 09:00:38
Kitchen,0,2019-04-02 09:05:11
Kitchen,1,2019-04-02 09:05:39
Atrium,1,2019-04-02 09:07:08
Kitchen,0,2019-04-02 09:08:05
Atrium,0,2019-04-02 09:09:22
Atrium,1,2019-04-02 09:10:59
Kitchen,1,2019-04-02 09:11:28
Bedroom,1,2019-04-02 09:11:49
Atrium,0,2019-04-02 09:13:20
Atrium,1,2019-04-02 09:13:42
Kitchen,0,2019-04-02 09:13:54
Atrium,0,2019-04-02 09:15:53
Atrium,1,2019-04-02 09:20:49
Kitchen,1,2019-04-02 09:20:56
Bedroom,0,2019-04-02 09:22:11
Bedroom,1,2019-04-02 09:22:32
Atrium,0,2019-04-02 09:23:03
Kitchen,0,2019-04-02 09:23:14
Atrium,1,2019-04-02 09:24:56
Kitchen,1,2019-04-02 09:25:03
Atrium,0,2019-04-02 09:27:06
Kitchen,0,2019-04-02 09:27:26
Atrium,1,2019-04-02 09:28:26
Kitchen,1,2019-04-02 09:28:43
Bedroom,0,2019-04-02 09:28:45
Atrium,0,2019-04-02 09:30:39
Livingroom,0,2019-04-02 09:30:59
Kitchen,0,2019-04-02 09:31:05
Kitchen,1,2019-04-02 09:31:17
Atrium,1,2019-04-02 09:34:19
Atrium,0,2019-04-02 09:36:36
Atrium,1,2019-04-02 09:36:47
Toilet,1,2019-04-02 09:36:50
Kitchen,0,2019-04-02 09:38:00
Atrium,0,2019-04-02 09:38:57
Toilet,0,2019-04-02 09:41:02
Toilet,1,2019-04-02 09:41:13
Atrium,1,2019-04-02 09:41:23
Kitchen,1,2019-04-02 09:41:43
Toilet,0,2019-04-02 09:43:33
Kitchen,0,2019-04-02 09:44:13
Toilet,1,2019-04-02 10:32:44
Livingroom,1,2019-04-02 10:34:39
Atrium,0,2019-04-02 10:34:54
Toilet,0,2019-04-02 10:35:03
Atrium,1,2019-04-02 10:35:29
Livingroom,0,2019-04-02 10:37:08
Atrium,0,2019-04-02 10:37:50
