Time,atrium,kitchen,livingroom,toilet,bedroom,bel(A),bel(K),bel(L),bel(T),bel(B)
4674.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4675.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4676.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4677.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4678.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4679.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4680.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4681.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4682.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4683.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4684.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4685.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4686.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4687.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4688.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4689.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4690.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4691.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4692.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4693.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4694.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4695.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4696.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4697.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4698.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4699.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4700.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4701.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4702.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4703.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4704.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4705.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4706.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4707.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4708.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4709.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4710.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4711.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4712.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4713.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4714.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4715.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4716.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4717.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4718.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4719.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4720.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4721.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4722.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4723.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4724.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4725.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4726.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4727.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4728.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4729.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4730.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4731.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4732.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4733.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4734.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4735.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4736.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4737.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4738.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4739.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4740.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4741.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4742.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4743.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4744.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4745.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4746.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4747.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4748.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4749.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4750.0,1,0,0,0,1,0.9619675041395606,0.004885045798269867,0.004885235919879567,0.004686290027063309,0.02357592411522677
4751.0,1,0,0,0,0,0.23845915993225475,0.21976486333015138,0.21976497055377656,0.21965277026322327,0.10235823592059388
4752.0,1,0,0,0,0,0.23845915993225475,0.21976486333015138,0.21976497055377656,0.21965277026322327,0.10235823592059388
4753.0,1,0,0,0,0,0.23845915993225475,0.21976486333015138,0.21976497055377656,0.21965277026322327,0.10235823592059388
4754.0,1,0,0,0,0,0.23845915993225475,0.21976486333015138,0.21976497055377656,0.21965277026322327,0.10235823592059388
4755.0,1,0,0,0,0,0.23845915993225475,0.21976486333015138,0.21976497055377656,0.21965277026322327,0.10235823592059388
4756.0,1,0,0,0,0,0.23845915993225475,0.21976486333015138,0.21976497055377656,0.21965277026322327,0.10235823592059388
4757.0,1,0,0,0,0,0.23845915993225475,0.21976486333015138,0.21976497055377656,0.21965277026322327,0.10235823592059388
4758.0,1,0,0,0,0,0.23845915993225475,0.21976486333015138,0.21976497055377656,0.21965277026322327,0.10235823592059388
4759.0,1,0,0,0,0,0.23845915993225475,0.21976486333015138,0.21976497055377656,0.21965277026322327,0.10235823592059388
4760.0,1,0,0,0,0,0.23845915993225475,0.21976486333015138,0.21976497055377656,0.21965277026322327,0.10235823592059388
4761.0,1,0,0,0,0,0.23845915993225475,0.21976486333015138,0.21976497055377656,0.21965277026322327,0.10235823592059388
4762.0,1,0,0,0,0,0.23845915993225475,0.21976486333015138,0.21976497055377656,0.21965277026322327,0.10235823592059388
4763.0,1,0,0,0,0,0.23845915993225475,0.21976486333015138,0.21976497055377656,0.21965277026322327,0.10235823592059388
4764.0,1,0,0,0,0,0.23845915993225475,0.21976486333015138,0.21976497055377656,0.21965277026322327,0.10235823592059388
4765.0,1,0,0,0,0,0.23845915993225475,0.21976486333015138,0.21976497055377656,0.21965277026322327,0.10235823592059388
4766.0,1,0,0,0,0,0.23845915993225475,0.21976486333015138,0.21976497055377656,0.21965277026322327,0.10235823592059388
4767.0,1,0,0,0,0,0.23845915993225475,0.21976486333015138,0.21976497055377656,0.21965277026322327,0.10235823592059388
4768.0,1,0,0,0,0,0.23845915993225475,0.21976486333015138,0.21976497055377656,0.21965277026322327,0.10235823592059388
4769.0,1,0,0,0,0,0.23845915993225475,0.21976486333015138,0.21976497055377656,0.21965277026322327,0.10235823592059388
4770.0,1,0,0,0,0,0.23845915993225475,0.21976486333015138,0.21976497055377656,0.21965277026322327,0.10235823592059388
4771.0,1,0,0,0,0,0.23845915993225475,0.21976486333015138,0.21976497055377656,0.21965277026322327,0.10235823592059388
4772.0,1,0,0,0,0,0.23845915993225475,0.21976486333015138,0.21976497055377656,0.21965277026322327,0.10235823592059388
4773.0,1,0,0,0,0,0.23845915993225475,0.21976486333015138,0.21976497055377656,0.21965277026322327,0.10235823592059388
4774.0,1,0,0,0,0,0.23845915993225475,0.21976486333015138,0.21976497055377656,0.21965277026322327,0.10235823592059388
4775.0,1,0,0,0,0,0.23845915993225475,0.21976486333015138,0.21976497055377656,0.21965277026322327,0.10235823592059388
4776.0,1,0,0,0,0,0.23845915993225475,0.21976486333015138,0.21976497055377656,0.21965277026322327,0.10235823592059388
4777.0,1,0,0,0,0,0.23845915993225475,0.21976486333015138,0.21976497055377656,0.21965277026322327,0.10235823592059388
4778.0,1,0,0,0,0,0.23845915993225475,0.21976486333015138,0.21976497055377656,0.21965277026322327,0.10235823592059388
4779.0,1,0,0,0,0,0.23845915993225475,0.21976486333015138,0.21976497055377656,0.21965277026322327,0.10235823592059388
4780.0,1,0,0,0,0,0.23845915993225475,0.21976486333015138,0.21976497055377656,0.21965277026322327,0.10235823592059388
4781.0,1,0,0,0,0,0.23845915993225475,0.21976486333015138,0.21976497055377656,0.21965277026322327,0.10235823592059388
4782.0,1,0,0,0,0,0.23845915993225475,0.21976486333015138,0.21976497055377656,0.21965277026322327,0.10235823592059388
4783.0,1,0,0,0,0,0.23845915993225475,0.21976486333015138,0.21976497055377656,0.21965277026322327,0.10235823592059388
4784.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4785.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4786.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4787.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4788.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4789.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4790.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4791.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4792.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4793.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4794.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4795.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4796.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4797.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4798.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4799.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4800.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4801.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4802.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4803.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4804.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4805.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4806.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4807.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4808.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4809.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4810.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4811.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4812.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4813.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4814.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4815.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4816.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4817.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4818.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4819.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4820.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4821.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4822.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4823.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4824.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4825.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4826.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4827.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4828.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4829.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4830.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4831.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4832.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4833.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4834.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4835.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4836.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4837.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4838.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4839.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4840.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4841.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4842.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4843.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4844.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4845.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4846.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4847.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4848.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4849.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4850.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4851.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4852.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4853.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4854.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4855.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4856.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4857.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4858.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4859.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4860.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4861.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4862.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4863.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4864.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4865.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4866.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4867.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4868.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4869.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4870.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4871.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4872.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4873.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4874.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4875.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4876.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4877.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4878.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4879.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4880.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4881.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4882.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4883.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4884.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4885.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4886.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4887.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4888.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4889.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4890.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4891.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4892.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4893.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4894.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4895.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4896.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4897.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4898.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4899.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4900.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4901.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4902.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4903.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4904.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
4905.0,1,1,0,0,0,0.06576450135891171,0.8706964073926321,0.024186019545317877,0.024177408756239294,0.015175662946899161
